Rouge Type,Filename,ROUGE-1,ROUGE-1,ROUGE-1,ROUGE-2,ROUGE-2,ROUGE-2,ROUGE-3,ROUGE-3,ROUGE-3,ROUGE-4,ROUGE-4,ROUGE-4,ROUGE-L,ROUGE-L,ROUGE-L,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-S*,ROUGE-S*,ROUGE-S*,ROUGE-SU*,ROUGE-SU*,ROUGE-SU*
1888,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-216-article_output,0.86854,0.99462,0.92731,0.85377,0.97838,0.91184,0.83412,0.95652,0.89114,0.81905,0.93989,0.87532,0.85915,0.98387,0.91729,0.66215,0.34965,0.45764,0.68035,0.89282,0.77224,0.6821,0.8939,0.77377
1889,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-189-article_output,0.74869,0.65,0.69586,0.65263,0.56621,0.60636,0.62434,0.54128,0.57985,0.60638,0.52535,0.56296,0.73822,0.64091,0.68613,0.5279,0.22829,0.31874,0.53899,0.40598,0.46312,0.54121,0.4082,0.46539
1890,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-204-article_output,0.79268,0.47794,0.59633,0.56442,0.33948,0.42396,0.5,0.3,0.375,0.47205,0.28253,0.35349,0.76829,0.46324,0.57798,0.51427,0.14722,0.22891,0.59779,0.21679,0.31819,0.60019,0.21871,0.32059
1891,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-186-article_output,0.57792,0.61806,0.59732,0.45098,0.48252,0.46622,0.42763,0.45775,0.44218,0.4106,0.43972,0.42466,0.56494,0.60417,0.5839,0.45065,0.24386,0.31647,0.32349,0.37014,0.34525,0.3268,0.3736,0.34864
1892,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-157-article_output,0.69636,0.62545,0.659,0.45528,0.40876,0.43077,0.39184,0.35165,0.37066,0.34836,0.3125,0.32946,0.65587,0.58909,0.62069,0.40894,0.17016,0.24032,0.42852,0.34556,0.38259,0.43063,0.34755,0.38466
1893,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-176-article_output,0.82716,0.77011,0.79762,0.7375,0.68605,0.71085,0.72152,0.67059,0.69512,0.70513,0.65476,0.67901,0.81481,0.75862,0.78571,0.68217,0.32153,0.43706,0.69043,0.59797,0.64088,0.69367,0.60178,0.64447
1894,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-208-article_output,0.42463,0.80321,0.55556,0.28298,0.53629,0.37047,0.20896,0.39676,0.27375,0.17094,0.3252,0.22409,0.41401,0.78313,0.54166,0.26928,0.25099,0.25981,0.13687,0.49067,0.21404,0.13809,0.49316,0.21576
1895,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-115-article_output,0.92308,0.63717,0.75393,0.74026,0.50893,0.60318,0.65789,0.45045,0.53476,0.58667,0.4,0.47568,0.78205,0.53982,0.63874,0.61549,0.20495,0.3075,0.79021,0.375,0.50863,0.79351,0.3795,0.51344
1896,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-165-article_output,0.54839,0.33333,0.41463,0.43333,0.26,0.325,0.37931,0.22449,0.28205,0.35714,0.20833,0.26315,0.48387,0.29412,0.36586,0.22485,0.07603,0.11364,0.21505,0.07843,0.11494,0.23636,0.0883,0.12857
1897,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-225-article_output,0.7,0.85849,0.77119,0.59073,0.72512,0.65106,0.53101,0.65238,0.58547,0.49027,0.60287,0.54077,0.68846,0.84434,0.75847,0.47094,0.28036,0.35148,0.47285,0.71184,0.56824,0.47458,0.7132,0.56992
1898,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-113-article_output,0.74812,0.54521,0.63075,0.51321,0.37363,0.43244,0.42045,0.30579,0.35407,0.34981,0.25414,0.2944,0.72556,0.52877,0.61173,0.44594,0.15353,0.22842,0.52325,0.27762,0.36277,0.52492,0.27907,0.36441
1899,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-131-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-196-article_output,0.65084,0.82624,0.72813,0.56303,0.7153,0.6301,0.54775,0.69643,0.61321,0.53521,0.681,0.59937,0.63966,0.81206,0.71562,0.45773,0.28191,0.34892,0.41591,0.67081,0.51347,0.41723,0.67192,0.5148
1901,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-98-article_output,0.68657,0.43396,0.53179,0.56061,0.35238,0.43275,0.46154,0.28846,0.35503,0.39062,0.24272,0.2994,0.68657,0.43396,0.53179,0.56837,0.17591,0.26867,0.36635,0.14555,0.20833,0.37549,0.15079,0.21517
1902,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-168-article_output,0.74561,0.80189,0.77273,0.66079,0.7109,0.68493,0.62389,0.67143,0.64679,0.60889,0.6555,0.63134,0.74561,0.80189,0.77273,0.45744,0.24725,0.321,0.55282,0.63963,0.59307,0.55449,0.64114,0.59468
1903,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-173-article_output,0.81679,0.5847,0.68153,0.76923,0.54945,0.64102,0.75194,0.53591,0.62581,0.73438,0.52222,0.61039,0.81679,0.5847,0.68153,0.58719,0.20912,0.30841,0.66847,0.3418,0.45232,0.67068,0.3444,0.4551
1904,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-141-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-97-article_output,0.9322,0.51887,0.66667,0.65517,0.3619,0.46625,0.52632,0.28846,0.37267,0.44643,0.24272,0.31447,0.86441,0.48113,0.61818,0.60276,0.15141,0.24202,0.78375,0.24097,0.36861,0.78802,0.24586,0.37479
1906,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-203-article_output,0.37102,0.66456,0.47619,0.20922,0.3758,0.26879,0.1637,0.29487,0.21052,0.13571,0.24516,0.17471,0.35689,0.63924,0.45805,0.22516,0.20783,0.21615,0.13107,0.42167,0.19998,0.13274,0.42468,0.20226
1907,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-126-article_output,0.68534,0.55208,0.61153,0.41991,0.33798,0.37452,0.32609,0.26224,0.2907,0.27948,0.22456,0.24903,0.65086,0.52431,0.58077,0.39289,0.15397,0.22124,0.46085,0.2988,0.36254,0.46276,0.30054,0.36441
1908,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-220-article_output,0.94366,0.95714,0.95035,0.9,0.91304,0.90647,0.86957,0.88235,0.87591,0.83824,0.85075,0.84445,0.94366,0.95714,0.95035,0.81118,0.35177,0.49073,0.88974,0.91553,0.90245,0.89119,0.91667,0.90375
1909,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-169-article_output,0.70175,0.44444,0.54421,0.42857,0.26966,0.33103,0.34545,0.21591,0.26573,0.31481,0.1954,0.24113,0.61404,0.38889,0.47619,0.45128,0.14051,0.2143,0.38847,0.15481,0.22139,0.39891,0.16097,0.22938
1910,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-150-article_output,0.78929,0.6462,0.71061,0.62724,0.5132,0.56452,0.57914,0.47353,0.52104,0.54152,0.44248,0.48702,0.76429,0.62573,0.6881,0.4968,0.18504,0.26965,0.57599,0.38583,0.46211,0.57752,0.38735,0.46369
1911,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-197-article_output,0.82979,0.45882,0.59091,0.70968,0.39053,0.50382,0.66304,0.3631,0.46923,0.62637,0.34132,0.44186,0.80851,0.44706,0.57576,0.61335,0.16866,0.26457,0.68611,0.20877,0.32013,0.68907,0.21164,0.32382
1912,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-171-article_output,0.65217,0.37975,0.48,0.44444,0.25641,0.3252,0.38636,0.22078,0.28099,0.34884,0.19737,0.2521,0.63043,0.36709,0.464,0.52835,0.14316,0.22528,0.36908,0.12399,0.18562,0.37963,0.12979,0.19344
1913,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-171-article_output,0.88889,0.40506,0.55652,0.82857,0.37179,0.51327,0.79412,0.35065,0.48649,0.75758,0.32895,0.45872,0.86111,0.39241,0.53913,0.74744,0.1585,0.26154,0.79524,0.16261,0.27001,0.8,0.16841,0.27825
1914,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-189-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-155-article_output,0.77593,0.68,0.7248,0.50833,0.44526,0.47471,0.41004,0.35897,0.38281,0.36134,0.31618,0.33725,0.73859,0.64727,0.68992,0.39219,0.16863,0.23585,0.57818,0.44382,0.50217,0.57984,0.44555,0.5039
1916,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-222-article_output,0.66871,0.61236,0.6393,0.54321,0.49718,0.51918,0.50311,0.46023,0.48072,0.4875,0.44571,0.46567,0.65031,0.59551,0.6217,0.51671,0.22098,0.30957,0.46247,0.38761,0.42174,0.46495,0.39008,0.42424
1917,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-228-article_output,0.72754,0.69529,0.71105,0.57267,0.54722,0.55966,0.53936,0.51532,0.52707,0.51754,0.49441,0.50571,0.71014,0.67867,0.69405,0.37673,0.17755,0.24135,0.5227,0.47733,0.49899,0.52388,0.47853,0.50018
1918,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-205-article_output,0.77083,0.69159,0.72906,0.65263,0.58491,0.61692,0.6383,0.57143,0.60302,0.62366,0.55769,0.58883,0.76042,0.68224,0.71921,0.63486,0.2916,0.39964,0.53904,0.43343,0.4805,0.54393,0.43829,0.48543
1919,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-169-article_output,0.63542,0.67778,0.65592,0.48421,0.51685,0.5,0.46809,0.5,0.48352,0.45161,0.48276,0.46667,0.63542,0.67778,0.65592,0.55385,0.29044,0.38105,0.35789,0.40749,0.38108,0.36369,0.41353,0.38701
1920,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-156-article_output,0.8093,0.78733,0.79816,0.67757,0.65909,0.6682,0.61972,0.60274,0.61111,0.58019,0.56422,0.57209,0.7814,0.76018,0.77064,0.54457,0.25578,0.34807,0.52423,0.49609,0.50977,0.52685,0.4987,0.51239
1921,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-151-article_output,0.65766,0.82022,0.73,0.52036,0.64972,0.57789,0.48182,0.60227,0.53535,0.45662,0.57143,0.50761,0.63964,0.79775,0.71,0.44963,0.29452,0.35591,0.34772,0.54148,0.42349,0.35052,0.54463,0.42653
1922,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-193-article_output,0.9,0.86957,0.88452,0.85427,0.82524,0.8395,0.82828,0.8,0.81389,0.80203,0.77451,0.78803,0.9,0.86957,0.88452,0.65427,0.32657,0.43568,0.54533,0.50898,0.52653,0.54883,0.51243,0.53001
1923,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-164-article_output,0.81757,0.86429,0.84028,0.76871,0.81295,0.79021,0.75342,0.7971,0.77464,0.73793,0.78102,0.75886,0.81081,0.85714,0.83333,0.62825,0.34032,0.44149,0.65793,0.73556,0.69458,0.66005,0.73736,0.69657
1924,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-160-article_output,0.73786,0.71698,0.72727,0.67647,0.65714,0.66666,0.67327,0.65385,0.66342,0.67,0.65049,0.6601,0.73786,0.71698,0.72727,0.59361,0.32023,0.41603,0.54445,0.51393,0.52875,0.54827,0.51781,0.5326
1925,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-158-article_output,0.79412,0.66667,0.72484,0.631,0.52941,0.57576,0.57778,0.48447,0.52703,0.5316,0.44548,0.48474,0.77206,0.64815,0.7047,0.49974,0.19848,0.28412,0.62931,0.44326,0.52015,0.63051,0.44462,0.52149
1926,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-134-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-147-article_output,0.83206,0.50463,0.62824,0.59231,0.35814,0.44638,0.50388,0.30374,0.37901,0.42969,0.25822,0.32258,0.82443,0.5,0.62248,0.4853,0.14182,0.2195,0.57686,0.21154,0.30956,0.58068,0.21421,0.31297
1928,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-115-article_output,0.89231,0.51327,0.65168,0.70312,0.40179,0.51137,0.5873,0.33333,0.42528,0.51613,0.29091,0.37209,0.84615,0.48673,0.61798,0.65391,0.18145,0.28407,0.76731,0.25221,0.37964,0.77099,0.25668,0.38514
1929,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-182-article_output,0.74834,0.60753,0.67062,0.58667,0.47568,0.52538,0.5302,0.42935,0.47448,0.49324,0.39891,0.44109,0.74172,0.60215,0.66469,0.41758,0.17517,0.24681,0.52733,0.34711,0.41865,0.53028,0.34991,0.42161
1930,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-171-article_output,0.7069,0.51899,0.59854,0.5614,0.41026,0.47408,0.5,0.36364,0.42106,0.45455,0.32895,0.38168,0.7069,0.51899,0.59854,0.57222,0.19549,0.29142,0.41863,0.2246,0.29235,0.42749,0.2314,0.30027
1931,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-188-article_output,0.80165,0.7668,0.78384,0.69295,0.6627,0.67749,0.68333,0.65339,0.66802,0.67782,0.648,0.66257,0.78099,0.74704,0.76364,0.57749,0.26601,0.36424,0.63167,0.57783,0.60355,0.63305,0.5793,0.60498
1932,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-180-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-204-article_output,0.81395,0.64338,0.71868,0.61682,0.48708,0.54433,0.56808,0.44815,0.50104,0.54245,0.42751,0.47817,0.77209,0.61029,0.68172,0.5107,0.19166,0.27872,0.51919,0.32407,0.39906,0.5219,0.32639,0.40161
1934,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-217-article_output,0.91549,0.71038,0.8,0.82979,0.64286,0.72446,0.77143,0.59669,0.6729,0.72662,0.56111,0.63323,0.90845,0.70492,0.79385,0.69518,0.24604,0.36345,0.80991,0.48688,0.60816,0.81127,0.48922,0.61037
1935,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-194-article_output,0.64681,0.80423,0.71698,0.54274,0.67553,0.6019,0.5279,0.65775,0.58571,0.51293,0.63978,0.56938,0.6383,0.79365,0.70755,0.46405,0.29617,0.36157,0.38469,0.59535,0.46738,0.38689,0.59753,0.46967
1936,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-174-article_output,0.7623,1.0,0.86512,0.76033,1.0,0.86385,0.75833,1.0,0.86256,0.7563,1.0,0.86124,0.7623,1.0,0.86512,0.63533,0.41892,0.50491,0.5796,1.0,0.73386,0.58251,1.0,0.73618
1937,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-170-article_output,0.67647,0.62162,0.64789,0.56716,0.52055,0.54286,0.51515,0.47222,0.49275,0.46154,0.42254,0.44118,0.66176,0.60811,0.6338,0.54047,0.2755,0.36496,0.44644,0.37653,0.40852,0.4533,0.3832,0.41531
1938,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-128-article_output,0.74342,0.68485,0.71293,0.57426,0.52888,0.55064,0.50331,0.46341,0.48254,0.45183,0.4159,0.43312,0.71382,0.65758,0.68455,0.41374,0.18313,0.25389,0.54284,0.46055,0.49832,0.54414,0.4619,0.49966
1939,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-132-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-199-article_output,0.70909,0.54167,0.61418,0.57798,0.44056,0.5,0.5,0.38028,0.432,0.46729,0.35461,0.40323,0.67273,0.51389,0.58268,0.48155,0.18271,0.26491,0.48924,0.28487,0.36008,0.49312,0.28834,0.3639
1941,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-195-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-224-article_output,0.78125,0.81301,0.79681,0.70866,0.7377,0.72289,0.6746,0.70248,0.68826,0.648,0.675,0.66122,0.77344,0.80488,0.78885,0.61342,0.29242,0.39604,0.60556,0.656,0.62977,0.60836,0.65862,0.63249
1943,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-131-article_output,0.68852,0.75336,0.71948,0.54733,0.5991,0.57205,0.47934,0.52489,0.50108,0.42739,0.46818,0.44686,0.66393,0.72646,0.69379,0.41635,0.22677,0.29362,0.40818,0.48887,0.4449,0.41042,0.49117,0.44718
1944,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-130-article_output,0.85455,0.61842,0.71756,0.7963,0.57333,0.66667,0.79245,0.56757,0.66142,0.78846,0.56164,0.656,0.83636,0.60526,0.70229,0.8163,0.28454,0.42199,0.72727,0.37895,0.49827,0.73229,0.3853,0.50493
1945,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-104-article_output,0.64493,0.68992,0.66667,0.45818,0.49027,0.47368,0.39051,0.41797,0.40377,0.34799,0.37255,0.35985,0.62681,0.67054,0.64794,0.41386,0.20854,0.27733,0.35394,0.40515,0.37782,0.35602,0.40733,0.37995
1946,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-155-article_output,0.65969,0.45818,0.54077,0.31053,0.21533,0.25431,0.20106,0.13919,0.1645,0.14894,0.10294,0.12174,0.6178,0.42909,0.50644,0.33921,0.11559,0.17242,0.42287,0.20366,0.27492,0.42536,0.20551,0.27713
1947,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-194-article_output,0.61421,0.64021,0.62694,0.41327,0.43085,0.42188,0.37949,0.39572,0.38744,0.35567,0.37097,0.36316,0.58376,0.60847,0.59586,0.29065,0.15551,0.20261,0.3501,0.38045,0.36464,0.35273,0.38315,0.36731
1948,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-216-article_output,0.79032,0.79032,0.79032,0.72432,0.72432,0.72432,0.70109,0.70109,0.70109,0.68852,0.68852,0.68852,0.76882,0.76882,0.76882,0.58998,0.27205,0.37239,0.60389,0.60389,0.60389,0.60587,0.60587,0.60587
1949,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-166-article_output,0.41176,0.96552,0.57732,0.38806,0.92857,0.54737,0.36364,0.88889,0.51613,0.33846,0.84615,0.48351,0.41176,0.96552,0.57732,0.36986,0.44225,0.40283,0.16594,0.93103,0.28168,0.17271,0.93318,0.29147
1950,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-212-article_output,0.41379,0.51724,0.45977,0.25694,0.32174,0.28571,0.22378,0.2807,0.24903,0.20423,0.25664,0.22745,0.37931,0.47414,0.42146,0.30303,0.19157,0.23474,0.15747,0.24648,0.19217,0.1609,0.25099,0.19609
1951,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-110-article_output,0.64602,0.60331,0.62393,0.41333,0.38589,0.39914,0.35268,0.32917,0.34052,0.31839,0.29707,0.30736,0.61947,0.57851,0.59829,0.40329,0.17895,0.2479,0.36952,0.32218,0.34423,0.37193,0.32447,0.34658
1952,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-146-article_output,0.8254,0.59542,0.6918,0.60106,0.43295,0.50334,0.48128,0.34615,0.40268,0.4086,0.29344,0.34157,0.79894,0.57634,0.66963,0.49807,0.17334,0.25718,0.66081,0.34337,0.45192,0.66253,0.34526,0.45395
1953,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-202-article_output,0.8835,0.63194,0.73684,0.81373,0.58042,0.67755,0.78218,0.55634,0.65021,0.77,0.5461,0.639,0.85437,0.61111,0.71255,0.66712,0.23088,0.34304,0.77803,0.39695,0.52569,0.78002,0.40013,0.52893
1954,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-124-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-189-article_output,0.62209,0.48636,0.54591,0.49708,0.38813,0.4359,0.48235,0.37615,0.42268,0.47337,0.36866,0.4145,0.60465,0.47273,0.53061,0.42515,0.16557,0.23833,0.36108,0.22042,0.27374,0.36412,0.22284,0.27648
1956,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-116-article_output,0.75229,0.60073,0.66802,0.54378,0.43382,0.48262,0.43981,0.35055,0.39014,0.37209,0.2963,0.3299,0.71101,0.56777,0.63137,0.43773,0.16602,0.24074,0.53169,0.33872,0.41381,0.53372,0.34064,0.41586
1957,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-107-article_output,0.83923,0.70161,0.76427,0.64194,0.53639,0.58444,0.56634,0.47297,0.51546,0.50974,0.42547,0.46381,0.791,0.66129,0.72035,0.517,0.19879,0.28716,0.69298,0.48409,0.57,0.69391,0.48525,0.57112
1958,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-165-article_output,0.90909,0.78431,0.8421,0.90698,0.78,0.83871,0.90476,0.77551,0.83516,0.90244,0.77083,0.83146,0.90909,0.78431,0.8421,0.81997,0.39353,0.53182,0.82452,0.61176,0.70238,0.82912,0.61887,0.70873
1959,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-193-article_output,0.69536,0.50725,0.58659,0.50667,0.36893,0.42697,0.4698,0.34146,0.39548,0.4527,0.32843,0.38068,0.66887,0.48792,0.56424,0.45174,0.17024,0.24729,0.43744,0.23235,0.3035,0.44078,0.23496,0.30653
1960,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-162-article_output,0.60177,0.67327,0.63552,0.55357,0.62,0.5849,0.52252,0.58586,0.55238,0.5,0.56122,0.52884,0.60177,0.67327,0.63552,0.47933,0.30158,0.37023,0.36267,0.45446,0.40341,0.36677,0.45864,0.40759
1961,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-137-article_output,0.75862,0.67841,0.71628,0.57426,0.51327,0.54205,0.49254,0.44,0.46479,0.435,0.38839,0.41038,0.72414,0.64758,0.68372,0.38358,0.15827,0.22408,0.44793,0.35804,0.39797,0.45091,0.36078,0.40084
1962,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-154-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-140-article_output,0.74,0.56061,0.63793,0.53061,0.4,0.45614,0.4375,0.32812,0.375,0.3617,0.26984,0.30909,0.68,0.51515,0.58621,0.52762,0.21438,0.30488,0.51918,0.2965,0.37744,0.52747,0.30407,0.38576
1964,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-159-article_output,0.76875,0.96094,0.85417,0.74214,0.92913,0.82517,0.71519,0.89683,0.79578,0.6879,0.864,0.76596,0.7625,0.95312,0.84722,0.60626,0.3778,0.46551,0.48035,0.75172,0.58615,0.48381,0.75482,0.58967
1965,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-102-article_output,0.8,0.3662,0.50242,0.5814,0.26502,0.36408,0.5,0.22695,0.31219,0.44094,0.19929,0.27451,0.79231,0.36268,0.49759,0.4457,0.09644,0.15857,0.6427,0.1341,0.2219,0.64506,0.13571,0.22424
